epoch,startTimestamp,lockTimestamp,closeTimestamp,lockPrice,closePrice,lockOracleId,closeOracleId,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
58,1705250453,1705250753,1705251065,252503190015,252469995374,36893488147419340527,36893488147419340529,0,0,0,0,0,True
59,1705250765,1705251065,1705251377,252469995374,0,36893488147419340529,0,0,0,0,0,0,False
60,1705251077,1705251377,1705251677,0,0,0,0,0,0,0,0,0,False
61,1705251453,1705251753,1705252063,252509351014,252851326498,36893488147419340535,36893488147419340537,0,0,0,0,0,True
62,1705251763,1705252063,1705252377,252851326498,252703000000,36893488147419340537,36893488147419340539,0,0,0,0,0,True
63,1705252077,1705252377,1705252685,252703000000,253105110000,36893488147419340539,36893488147419340541,0,0,0,0,0,True
64,1705252385,1705252685,1705252995,253105110000,0,36893488147419340541,0,0,0,0,0,0,False
65,1705252695,1705252995,1705253295,0,0,0,0,0,0,0,0,0,False
66,1705253075,1705253375,1705253683,252867630000,253439130000,36893488147419340545,36893488147419340547,0,0,0,0,0,True
67,1705253383,1705253683,1705254001,253439130000,253287446755,36893488147419340547,36893488147419340549,0,0,0,0,0,True
68,1705253701,1705254001,1705254313,253287446755,253667680000,36893488147419340549,36893488147419340551,0,0,0,0,0,True
69,1705254013,1705254313,1705254621,253667680000,0,36893488147419340551,0,0,0,0,0,0,False
70,1705254321,1705254621,1705254921,0,0,0,0,0,0,0,0,0,False
71,1705416246,1705418046,1705419862,252688567659,256220000000,36893488147419341648,36893488147419341660,0,0,0,0,0,True
72,1705418062,1705419862,1705421674,256220000000,255161930301,36893488147419341660,36893488147419341672,0,0,0,0,0,True
73,1705419874,1705421674,1705423488,255161930301,256325831000,36893488147419341672,36893488147419341684,0,0,0,0,0,True
74,1705421688,1705423488,1705425300,256325831000,257022261546,36893488147419341684,36893488147419341696,0,0,0,0,0,True
75,1705423500,1705425300,1705427110,257022261546,256266998919,36893488147419341696,36893488147419341708,0,0,0,0,0,True
76,1705425310,1705427110,1705428922,256266998919,256690033150,36893488147419341708,36893488147419341720,0,0,0,0,0,True
77,1705427122,1705428922,1705430736,256690033150,255511964902,36893488147419341720,36893488147419341733,0,0,0,0,0,True
78,1705428936,1705430736,1705432548,255511964902,256090136625,36893488147419341733,36893488147419341745,0,0,0,0,0,True
